Indicator,Vehicle Actvity Number,Company Code,Fiscal Year,Reverse Date,Vehicle Code,Job Code,Target Alokasi Biaya,Location Code,Vehicle Date,Vehicle Time,HM/KM,Unit,UoM,Reference,Remarks,Plant,Cancelled/Reversed,Operator,Helper 1,Helper 2,Measurement document,Document Number,Nomor SPBS,Tgl Angkut,Antar Kebun,Destination Plant,Created by,Created on,Changed by,Changed on
,0100290765,PALM,2026,6/6/2026,2000021347,14802,FF,407,6/6/2026,20.07.00,50.00,"6,040",KG,,ANGKUT TBS,5E08,,13006220,0,0,10238716,2321912213,0000000000000000000000000000000000000120,6/6/2026,,,MK081502,6/15/2026,MK081502,6/15/2026
,0100290767,PALM,2026,6/8/2026,2000021347,14802,FF,113,6/8/2026,13.24.00,55.00,"5,750",KG,,ANGKUT TBS,5E08,,13006220,0,0,10238728,2321912225,0000000000000000000000000000000000000039,6/8/2026,,,MK081502,6/15/2026,MK081502,6/15/2026
,0100290769,PALM,2026,6/9/2026,2000021347,14802,FF,111,6/9/2026,13.42.00,55.00,"6,360",KG,,ANGKUT TBS,5E08,,13006220,0,0,10238741,2321912241,0000000000000000000000000000000000000034,6/9/2026,,,MK081502,6/15/2026,MK081502,6/15/2026
,0100290771,PALM,2026,6/9/2026,2000021347,14802,FF,409,6/9/2026,20.21.00,50.00,"5,660",KG,,ANGKUT TBS,5E08,,13006220,0,0,10238743,2321912243,0000000000000000000000000000000000000111,6/9/2026,,,MK081502,6/15/2026,MK081502,6/15/2026
,0100290772,PALM,2026,6/10/2026,2000021347,14802,FF,412,6/10/2026,17.23.00,50.00,"5,000",KG,,ANGKUT TBS,5E08,,13006220,0,0,10238758,2321912258,0000000000000000000000000000000000000074,6/10/2026,,,MK081502,6/15/2026,MK081502,6/15/2026
,0100290774,PALM,2026,6/11/2026,2000021347,14802,FF,110,6/11/2026,15.02.00,55.00,"5,180",KG,,ANGKUT TBS,5E08,,13006220,0,0,10238769,2321912269,0000000000000000000000000000000000000086,6/11/2026,,,MK081502,6/15/2026,MK081502,6/15/2026
,0100290775,PALM,2026,6/11/2026,2000021347,14802,FF,401,6/11/2026,20.59.00,50.00,"6,010",KG,,ANGKUT TBS,5E08,,13006220,0,0,10238771,2321912271,0000000000000000000000000000000000000145,6/11/2026,,,MK081502,6/15/2026,MK081502,6/15/2026
,0100290776,PALM,2026,6/12/2026,2000021347,14802,FF,405,6/12/2026,15.03.00,50.00,"6,250",KG,,ANGKUT TBS,5E08,,13006220,0,0,10238780,2321912280,0000000000000000000000000000000000000091,6/12/2026,,,MK081502,6/15/2026,MK081502,6/15/2026
,0100290777,PALM,2026,6/13/2026,2000021347,14802,FF,252,6/13/2026,10.36.00,130.00,"6,500",KG,,ANGKUT TBS,5E08,,13006220,0,0,10238788,2321912288,0000000000000000000000000000000000000091,6/13/2026,,,MK081502,6/15/2026,MK081502,6/15/2026
,0100290778,PALM,2026,6/13/2026,2000021347,14802,FF,407,6/13/2026,19.43.00,50.00,"5,480",KG,,ANGKUT TBS,5E08,,13006220,0,0,10238789,2321912289,0000000000000000000000000000000000000160,6/13/2026,,,MK081502,6/15/2026,MK081502,6/15/2026
,0100290835,PALM,2026,6/4/2026,2000023455,14803,FF,110,6/4/2026,07.00.00,5.00,"2,778",KG,,Quick 1,5E08,,13002533,0,0,10238690,2321912176,,6/4/2026,,,MK081502,6/15/2026,MK081502,6/15/2026
,0100290837,PALM,2026,6/5/2026,2000023455,14803,FF,104,6/5/2026,07.00.00,7.00,"3,939",KG,,Quick 1,5E08,,13002533,0,0,10238701,2321912198,,6/5/2026,,,MK081502,6/15/2026,MK081502,6/15/2026
,0100290840,PALM,2026,6/6/2026,2000023455,14803,FF,102,6/6/2026,07.00.00,10.00,"8,304",KG,,Quick 1,5E08,,13002533,0,0,10238719,2321912216,,6/6/2026,,,MK081502,6/15/2026,MK081502,6/15/2026
,0100290842,PALM,2026,6/8/2026,2000023455,14803,FF,113,6/8/2026,07.00.00,7.00,"5,863",KG,,Quick 1,5E08,,13002533,0,0,10238730,2321912227,,6/8/2026,,,MK081502,6/15/2026,MK081502,6/15/2026
,0100290843,PALM,2026,6/9/2026,2000023455,14803,FF,114,6/9/2026,07.00.00,13.00,"10,816",KG,,Quick 1,5E08,,13002533,0,0,10238745,2321912245,,6/9/2026,,,MK081502,6/15/2026,MK081502,6/15/2026
,0100290844,PALM,2026,6/10/2026,2000023455,14803,FF,116,6/10/2026,07.00.00,8.00,"5,122",KG,,Quick 1,5E08,,13002533,0,0,10238760,2321912260,,6/10/2026,,,MK081502,6/15/2026,MK081502,6/15/2026
,0100290846,PALM,2026,6/11/2026,2000023455,14803,FF,109,6/11/2026,07.00.00,6.00,"3,192",KG,,Quick 1,5E08,,13002533,0,0,10238773,2321912273,,6/11/2026,,,MK081502,6/15/2026,MK081502,6/15/2026
,0100290847,PALM,2026,6/12/2026,2000023455,14803,FF,104,6/12/2026,07.00.00,5.00,"3,120",KG,,Quick 1,5E08,,13002533,0,0,10238782,2321912282,,6/12/2026,,,MK081502,6/15/2026,MK081502,6/15/2026
,0100290848,PALM,2026,6/13/2026,2000023455,14803,FF,105,6/13/2026,07.00.00,5.00,"2,769",KG,,Quick 1,5E08,,13002533,0,0,10238790,2321912290,,6/13/2026,,,MK081502,6/15/2026,MK081502,6/15/2026
,0100290855,PALM,2026,6/3/2026,2000023456,14803,FF,509,6/3/2026,07.00.00,6.00,"2,899",KG,,Quick 5,5E08,,13006723,0,0,10238688,2321906862,,6/3/2026,,,MK081502,6/15/2026,MK081502,6/15/2026
,0100290856,PALM,2026,6/4/2026,2000023456,14803,FF,512,6/4/2026,07.00.00,8.00,"4,290",KG,,Quick 5,5E08,,13006723,0,0,10238692,2321912189,,6/4/2026,,,MK081502,6/15/2026,MK081502,6/15/2026
,0100290857,PALM,2026,6/5/2026,2000023456,14803,FF,514,6/5/2026,07.00.00,7.00,"3,900",KG,,Quick 5,5E08,,13006723,0,0,10238704,2321912201,,6/5/2026,,,MK081502,6/15/2026,MK081502,6/15/2026
,0100290858,PALM,2026,6/6/2026,2000023456,14803,FF,516,6/6/2026,07.00.00,6.00,"2,990",KG,,Quick 5,5E08,,13006723,0,0,10238721,2321912218,,6/6/2026,,,MK081502,6/15/2026,MK081502,6/15/2026
,0100290859,PALM,2026,6/8/2026,2000023456,14803,FF,507,6/8/2026,07.00.00,5.00,"2,210",KG,,Quick 5,5E08,,13006723,0,0,10238733,2321912230,,6/8/2026,,,MK081502,6/15/2026,MK081502,6/15/2026
,0100290860,PALM,2026,6/9/2026,2000023456,14803,FF,508,6/9/2026,07.00.00,8.00,"3,250",KG,,Quick 5,5E08,,13006723,0,0,10238748,2321912248,,6/9/2026,,,MK081502,6/15/2026,MK081502,6/15/2026
,0100290861,PALM,2026,6/10/2026,2000023456,14803,FF,521,6/10/2026,07.00.00,4.00,"1,950",KG,,Quick 5,5E08,,13006723,0,0,10238762,2321912262,,6/10/2026,,,MK081502,6/15/2026,MK081502,6/15/2026
,0100290862,PALM,2026,6/11/2026,2000023456,14803,FF,519,6/11/2026,07.00.00,3.00,"2,600",KG,,Quick 5,5E08,,13006723,0,0,10238774,2321912274,,6/11/2026,,,MK081502,6/15/2026,MK081502,6/15/2026
,0100290863,PALM,2026,6/12/2026,2000023456,14803,FF,510,6/12/2026,07.00.00,9.00,"5,252",KG,,Quick 5,5E08,,13006723,0,0,10238784,2321912284,,6/12/2026,,,MK081502,6/15/2026,MK081502,6/15/2026
,0100290864,PALM,2026,6/13/2026,2000023456,14803,FF,512,6/13/2026,07.00.00,6.00,"3,484",KG,,Quick 5,5E08,,13006723,0,0,10238791,2321912291,,6/13/2026,,,MK081502,6/15/2026,MK081502,6/15/2026
,0100290868,PALM,2026,6/10/2026,2000014789,14104,FF,314,6/10/2026,07.00.00,5.00,0,M,,Kerja,5E08,,13004085,0,0,10238763,2321912263,,6/10/2026,,,MK081502,6/15/2026,MK081502,6/15/2026
,0100290871,PALM,2026,6/5/2026,2000022909,,CC,5E08BT15KS,6/5/2026,07.00.00,494.00,0,,,Ke Pontianak,5E08,,13006911,0,0,10238706,2321912203,,6/5/2026,,,MK081502,6/15/2026,MK081502,6/15/2026
,0100290872,PALM,2026,6/8/2026,2000022909,,CC,5E08BT15KS,6/8/2026,07.00.00,182.00,0,,,Ke Afd.II Tayan,5E08,,13006911,0,0,10238735,2321912235,,6/8/2026,,,MK081502,6/15/2026,MK081502,6/15/2026
,0100290873,PALM,2026,6/9/2026,2000022909,,CC,5E08BT15KS,6/9/2026,07.00.00,56.00,0,,,Ke Afd.II,5E08,,13006911,0,0,10238750,2321912250,,6/9/2026,,,MK081502,6/15/2026,MK081502,6/15/2026
,0100290875,PALM,2026,6/10/2026,2000022909,,CC,5E08BT15KS,6/10/2026,07.00.00,420.00,0,,,Ke Kantor RO,5E08,,13006911,0,0,10238765,2321912265,,6/10/2026,,,MK081502,6/15/2026,MK081502,6/15/2026
,0100290881,PALM,2026,6/6/2026,2000021406,14107,FF,233,6/6/2026,14.00.00,97.00,0,KG,DA 8290 JD Eman,Angkut Latrit Dari Pandaw,5E17,,13007050,0,0,10240054,2321973412,,6/6/2026,,,MK171504,6/15/2026,MK171504,6/16/2026
,0100290889,PALM,2026,6/6/2026,2000021405,14107,FF,233,6/6/2026,09.00.00,98.00,0,KG,DA 8288 JD Deri,Angkut Latrit Dari Pandaw,5E17,,13007248,0,0,10240055,2321973413,,6/6/2026,,,MK171504,6/15/2026,MK171504,6/16/2026
,0100290915,PALM,2026,6/15/2026,2000021346,11901,FF,TU301,6/15/2026,08.00.00,40.00,"2,000",KG,,Angkut Pupuk Urea,5E08,X,13001085,0,0,10238430,2321913119,,6/15/2026,,,MK081502,6/15/2026,MK081502,6/17/2026
,0100290942,PALM,2026,6/13/2026,2000021514,14803,FF,405,6/13/2026,07.00.00,1.00,0,KG,,Quick 4 Rusak,5E08,,13006165,0,0,10238429,2321913107,,6/13/2026,,,MK081502,6/15/2026,MK081502,6/15/2026
,0100291232,PALM,2026,6/2/2026,2000021401,12903,FF,135,6/2/2026,08.00.00,230.00,0,KG,DA 8289 JD Misirin,Angkut Latrit Dari Pandaw,5E17,,13006070,0,0,10239960,2321973408,,6/2/2026,,,MK171504,6/15/2026,MK171504,6/16/2026
,0100291233,PALM,2026,6/5/2026,2000021401,12903,FF,135,6/5/2026,16.00.00,231.00,0,KG,DA 8289 JD Misirin,Angkut Latrit Dari Pandaw,5E17,,13006070,0,0,10240051,2321973409,,6/5/2026,,,MK171504,6/15/2026,MK171504,6/16/2026
,0100291409,PALM,2026,6/15/2026,2000021344,14802,FF,118,6/15/2026,19.56.00,55.00,"3,710",KG,,ANGKUT TBS,5E08,X,13006697,0,0,10239594,2321951522,0000000000000000000000000000000000000144,6/5/2026,,,MK081502,6/16/2026,MK081502,6/18/2026
,0100291410,PALM,2026,6/15/2026,2000021346,14802,FF,513,6/15/2026,20.18.00,45.00,"6,480",KG,,ANGKUT TBS,5E08,X,13001085,0,0,10239595,2321951523,0000000000000000000000000000000000000146,6/6/2026,,,MK081502,6/16/2026,MK081502,6/18/2026
,0100291411,PALM,2026,6/15/2026,2000021347,14802,FF,119,6/15/2026,13.51.00,55.00,"5,240",KG,,ANGKUT TBS,5E08,X,13006220,0,0,10239596,2321951524,0000000000000000000000000000000000000069,6/5/2026,,,MK081502,6/16/2026,MK081502,6/18/2026
,0100291412,PALM,2026,6/15/2026,2000021347,14802,FF,408,6/15/2026,19.57.00,50.00,"2,620",KG,,ANGKUT TBS,5E08,X,13006220,0,0,10239597,2321951525,0000000000000000000000000000000000000145,6/6/2026,,,MK081502,6/16/2026,MK081502,6/18/2026
,0100291756,PALM,2026,6/15/2026,2000021468,,CC,5F22STAS14,6/15/2026,08.00.00,20.00,"24,520",KG,,ANGKUT TANKOS,5F22,,13003957,0,0,10239492,2321961989,,,,,MP221503,6/16/2026,MP221503,6/16/2026
,0100292024,PALM,2026,6/7/2026,2000022749,,CC,5E17BT15KS,6/7/2026,17.00.00,210.00,0,,KB 8085 DM Agus,"Dinas Bawa SPI Ke Komam,",5E17,,13003956,0,0,10240057,2321973415,,6/7/2026,,,MK171504,6/16/2026,MK171504,6/16/2026
,0100292025,PALM,2026,6/8/2026,2000022749,,CC,5E17BT15KS,6/8/2026,17.00.00,205.00,0,,KB 8085 DM Agus,Dinas Bawa SPI Ke Laburan,5E17,,13003956,0,0,10240058,2321973416,,6/8/2026,,,MK171504,6/16/2026,MK171504,6/16/2026
,0100292026,PALM,2026,6/9/2026,2000022749,,CC,5E17BT15KS,6/9/2026,17.00.00,285.00,0,,KB 8085 DM Agus,Dinas Manager Bawa Tamu K,5E17,,13003956,0,0,10240068,2321973426,,6/9/2026,,,MK171504,6/16/2026,MK171504,6/16/2026
,0100292027,PALM,2026,6/10/2026,2000022749,,CC,5E17BT15KS,6/10/2026,17.00.00,300.00,0,,KB 8085 DM Agus,Dinas Antar SPI Ke Penaja,5E17,,13003956,0,0,10240075,2321973433,,6/10/2026,,,MK171504,6/16/2026,MK171504,6/16/2026
,0100292028,PALM,2026,6/11/2026,2000022749,,CC,5E17BT15KS,6/11/2026,17.00.00,130.00,0,,KB 8085 DM Agus,Dinas Manager Bawa Tamu K,5E17,,13003956,0,0,10240082,2321973440,,6/11/2026,,,MK171504,6/16/2026,MK171504,6/16/2026
,0100292029,PALM,2026,6/12/2026,2000022749,,CC,5E17BT15KS,6/12/2026,17.00.00,105.00,0,,KB 8085 DM Agus,"Dinas Manager Ke Afd I, I",5E17,,13003956,0,0,10240092,2321973450,,6/12/2026,,,MK171504,6/16/2026,MK171504,6/16/2026
,0100292030,PALM,2026,6/13/2026,2000022749,,CC,5E17BT15KS,6/13/2026,17.00.00,110.00,0,,KB 8085 DM Agus,"Dinas Manager Ke Afd I, I",5E17,,13003956,0,0,10240103,2321973461,,6/13/2026,,,MK171504,6/16/2026,MK171504,6/16/2026
,0100292031,PALM,2026,6/5/2026,2000021401,14107,FF,233,6/5/2026,20.00.00,193.00,0,KG,DA 8289 JD Misirin,Angkut Latrit Dari Pandaw,5E17,,13006070,0,0,10240052,2321973410,,6/5/2026,,,MK171504,6/16/2026,MK171504,6/16/2026
,0100292032,PALM,2026,6/6/2026,2000021401,13207,FF,137,6/6/2026,16.00.00,20.00,"11,680",KG,DA 8289 JD Misirin,Angkut Tankos Dari Palpi,5E17,,13006070,0,0,10240056,2321973414,,6/6/2026,,,MK171504,6/16/2026,MK171504,6/16/2026
,0100292033,PALM,2026,6/8/2026,2000021401,12903,FF,135,6/8/2026,08.00.00,232.00,0,KG,DA 8289 JD Misirin,Angkut Latrit Dari Pandaw,5E17,,13006070,0,0,10240059,2321973417,,6/8/2026,,,MK171504,6/16/2026,MK171504,6/16/2026
,0100292034,PALM,2026,6/8/2026,2000021401,13207,FF,137,6/8/2026,16.00.00,35.00,"21,370",KG,DA 8289 JD Misirin,Angkut Tankos Dari Palpi,5E17,,13006070,0,0,10240060,2321973418,,6/8/2026,,,MK171504,6/16/2026,MK171504,6/16/2026
,0100292035,PALM,2026,6/9/2026,2000021401,14107,FF,302,6/9/2026,08.00.00,212.00,0,KG,DA 8289 JD Misirin,Angkut Latrit Dari Pandaw,5E17,,13006070,0,0,10240069,2321973427,,6/9/2026,,,MK171504,6/16/2026,MK171504,6/16/2026
,0100292036,PALM,2026,6/10/2026,2000021401,14107,FF,233,6/10/2026,08.00.00,196.00,0,KG,DA 8289 JD Misirin,Angkut Latrit Dari Pandaw,5E17,,13006070,0,0,10240076,2321973434,,6/10/2026,,,MK171504,6/16/2026,MK171504,6/16/2026
,0100292037,PALM,2026,6/11/2026,2000021401,13207,FF,137,6/11/2026,08.00.00,30.00,"16,240",KG,DA 8289 JD Misirin,Angkut Tankos Dari Palpi,5E17,,13006070,0,0,10240083,2321973441,,6/11/2026,,,MK171504,6/16/2026,MK171504,6/16/2026
,0100292038,PALM,2026,6/11/2026,2000021401,12903,FF,135,6/11/2026,16.00.00,232.00,0,KG,DA 8289 JD Misirin,Angkut Latrit Dari Pandaw,5E17,,13006070,0,0,10240084,2321973442,,6/11/2026,,,MK171504,6/16/2026,MK171504,6/16/2026
,0100292039,PALM,2026,6/12/2026,2000021401,13207,FF,137,6/12/2026,08.00.00,25.00,"14,160",KG,DA 8289 JD Misirin,Angkut Tankos Dari Palpi,5E17,,13006070,0,0,10240093,2321973451,,6/12/2026,,,MK171504,6/16/2026,MK171504,6/16/2026
,0100292040,PALM,2026,6/12/2026,2000021401,12903,FF,135,6/12/2026,16.00.00,232.00,0,KG,DA 8289 JD Misirin,Angkut Latrit Dari Pandaw,5E17,,13006070,0,0,10240094,2321973452,,6/12/2026,,,MK171504,6/16/2026,MK171504,6/16/2026
,0100292041,PALM,2026,6/13/2026,2000021401,14107,FF,302,6/13/2026,08.00.00,228.00,0,KG,DA 8289 JD Misirin,Angkut Latrit Dari Pandaw,5E17,,13006070,0,0,10240104,2321973462,,6/13/2026,,,MK171504,6/16/2026,MK171504,6/16/2026
,0100292042,PALM,2026,6/13/2026,2000021401,14107,FF,301,6/13/2026,16.00.00,187.00,0,KG,DA 8289 JD Misirin,Angkut Latrit Dari Pandaw,5E17,,13006070,0,0,10240105,2321973463,,6/13/2026,,,MK171504,6/16/2026,MK171504,6/16/2026
,0100292043,PALM,2026,6/14/2026,2000021401,14107,FF,301,6/14/2026,16.00.00,212.00,0,KG,DA 8289 JD Misirin,Angkut Latrit Dari Pandaw,5E17,,13006070,0,0,10239946,2321977758,,6/14/2026,,,MK171504,6/16/2026,MK171504,6/17/2026
,0100292044,PALM,2026,6/15/2026,2000021401,13207,FF,137,6/15/2026,08.00.00,126.00,"78,400",KG,DA 8289 JD Misirin,Angkut Tankos Dari Palpi,5E17,,13006070,0,0,10240151,2321977763,,6/15/2026,,,MK171504,6/16/2026,MK171504,6/17/2026
,0100292045,PALM,2026,6/15/2026,2000021401,12903,FF,135,6/15/2026,16.00.00,232.00,0,KG,DA 8289 JD Misirin,Angkut Latrit Dari Pandaw,5E17,,13006070,0,0,10240152,2321977764,,6/15/2026,,,MK171504,6/16/2026,MK171504,6/17/2026
,0100292046,PALM,2026,6/8/2026,2000021405,14107,FF,301,6/8/2026,09.00.00,98.00,0,KG,DA 8288 JD Deri,Angkut Latrit Dari Pandaw,5E17,,13007248,0,0,10240061,2321973419,,6/8/2026,,,MK171504,6/16/2026,MK171504,6/16/2026
,0100292047,PALM,2026,6/8/2026,2000021405,14802,FF,408,6/8/2026,14.00.00,143.00,"6,720",KG,DA 8288 JD Deri,Angkut TBS Afd IV ke Palp,5E17,,13007248,0,0,10240062,2321973420,,6/8/2026,,,MK171504,6/16/2026,MK171504,6/16/2026
,0100292048,PALM,2026,6/8/2026,2000021405,14802,FF,516,6/8/2026,16.00.00,55.00,700,KG,DA 8288 JD Deri,Angkut TBS Afd V ke Palpi,5E17,,13007248,0,0,10240063,2321973421,,6/8/2026,,,MK171504,6/16/2026,MK171504,6/16/2026
,0100292049,PALM,2026,6/8/2026,2000021405,13207,FF,137,6/8/2026,20.00.00,63.00,"47,470",KG,DA 8288 JD Deri,Angkut Tankos Ke Afd I (,5E17,,13007248,0,0,10240064,2321973422,,6/8/2026,,,MK171504,6/16/2026,MK171504,6/16/2026
,0100292050,PALM,2026,6/9/2026,2000021405,13207,FF,137,6/9/2026,09.00.00,15.00,"9,140",KG,DA 8288 JD Deri,Angkut Tankos Ke Afd I (,5E17,,13007248,0,0,10240070,2321973428,,6/9/2026,,,MK171504,6/16/2026,MK171504,6/16/2026
,0100292051,PALM,2026,6/9/2026,2000021405,14107,FF,233,6/9/2026,16.00.00,228.00,0,KG,DA 8288 JD Deri,Angkut Latrit Dari Pandaw,5E17,,13007248,0,0,10240071,2321973429,,6/9/2026,,,MK171504,6/16/2026,MK171504,6/16/2026
,0100292052,PALM,2026,6/10/2026,2000021405,13207,FF,137,6/10/2026,09.00.00,42.00,"29,450",KG,DA 8288 JD Deri,Angkut Tankos Ke Afd I (,5E17,,13007248,0,0,10240077,2321973435,,6/10/2026,,,MK171504,6/16/2026,MK171504,6/16/2026
,0100292053,PALM,2026,6/10/2026,2000021405,14107,FF,233,6/10/2026,16.00.00,228.00,0,KG,DA 8288 JD Deri,Angkut Latrit Dari Pandaw,5E17,,13007248,0,0,10240078,2321973436,,6/10/2026,,,MK171504,6/16/2026,MK171504,6/16/2026
,0100292054,PALM,2026,6/11/2026,2000021405,13207,FF,137,6/11/2026,09.00.00,35.00,"27,410",KG,DA 8288 JD Deri,Angkut Tankos Ke Afd I (,5E17,,13007248,0,0,10240085,2321973443,,6/11/2026,,,MK171504,6/16/2026,MK171504,6/16/2026
,0100292055,PALM,2026,6/11/2026,2000021405,14107,FF,233,6/11/2026,16.00.00,220.00,0,KG,DA 8288 JD Deri,Angkut Latrit Dari Pandaw,5E17,,13007248,0,0,10240086,2321973444,,6/11/2026,,,MK171504,6/16/2026,MK171504,6/16/2026
,0100292056,PALM,2026,6/12/2026,2000021405,14107,FF,301,6/12/2026,09.00.00,97.00,0,KG,DA 8288 JD Deri,Angkut Latrit Dari Pandaw,5E17,,13007248,0,0,10240095,2321973453,,6/12/2026,,,MK171504,6/16/2026,MK171504,6/16/2026
,0100292057,PALM,2026,6/12/2026,2000021405,14802,FF,403,6/12/2026,14.00.00,153.00,"2,950",KG,DA 8288 JD Deri,Angkut TBS Afd IV ke Palp,5E17,,13007248,0,0,10240096,2321973454,,6/12/2026,,,MK171504,6/16/2026,MK171504,6/16/2026
,0100292058,PALM,2026,6/12/2026,2000021405,14802,FF,532,6/12/2026,16.00.00,45.00,"1,710",KG,DA 8288 JD Deri,Angkut TBS Afd V ke Palpi,5E17,,13007248,0,0,10240097,2321973455,,6/12/2026,,,MK171504,6/16/2026,MK171504,6/16/2026
,0100292059,PALM,2026,6/12/2026,2000021405,13207,FF,137,6/12/2026,20.00.00,15.00,"11,330",KG,DA 8288 JD Deri,Angkut Tankos Ke Afd I (,5E17,,13007248,0,0,10240098,2321973456,,6/12/2026,,,MK171504,6/16/2026,MK171504,6/16/2026
,0100292060,PALM,2026,6/13/2026,2000021405,14107,FF,302,6/13/2026,09.00.00,98.00,0,KG,DA 8288 JD Deri,Angkut Latrit Dari Pandaw,5E17,,13007248,0,0,10240106,2321973464,,6/13/2026,,,MK171504,6/16/2026,MK171504,6/16/2026
,0100292061,PALM,2026,6/13/2026,2000021405,14802,FF,337,6/13/2026,14.00.00,65.00,"1,500",KG,DA 8288 JD Deri,Angkut TBS Afd III ke Pal,5E17,,13007248,0,0,10240107,2321973465,,6/13/2026,,,MK171504,6/16/2026,MK171504,6/16/2026
,0100292062,PALM,2026,6/13/2026,2000021405,14802,FF,404,6/13/2026,16.00.00,110.00,"4,740",KG,DA 8288 JD Deri,Angkut TBS Afd IV ke Palp,5E17,,13007248,0,0,10240108,2321973466,,6/13/2026,,,MK171504,6/16/2026,MK171504,6/16/2026
,0100292063,PALM,2026,6/13/2026,2000021405,14802,FF,533,6/13/2026,20.00.00,25.00,"1,000",KG,DA 8288 JD Deri,Angkut TBS Afd V ke Palpi,5E17,,13007248,0,0,10240109,2321973467,,6/13/2026,,,MK171504,6/16/2026,MK171504,6/16/2026
,0100292064,PALM,2026,6/14/2026,2000021405,13207,FF,137,6/14/2026,09.00.00,108.00,"54,000",KG,DA 8288 JD Deri,Angkut Tankos Ke Afd I (,5E17,,13007248,0,0,10239947,2321977759,,6/14/2026,,,MK171504,6/16/2026,MK171504,6/17/2026
,0100292065,PALM,2026,6/8/2026,2000021407,,CC,5E17BT14KS,6/8/2026,17.00.00,35.00,0,KG,DA 8511 JJ Sopyan,"Angkut Air u/Kary. Afd I,",5E17,,13005421,13002036,0,10240065,2321973423,,6/8/2026,,,MK171504,6/16/2026,MK171504,6/16/2026
,0100292066,PALM,2026,6/9/2026,2000021407,,CC,5E17BT14KS,6/9/2026,17.00.00,30.00,0,KG,DA 8511 JJ Sopyan,"Angkut Air u/Kary. Afd I,",5E17,,13005421,13002036,0,10240072,2321973430,,6/9/2026,,,MK171504,6/16/2026,MK171504,6/16/2026
,0100292067,PALM,2026,6/10/2026,2000021407,,CC,5E17BT14KS,6/10/2026,17.00.00,30.00,0,KG,DA 8511 JJ Sopyan,"Angkut Air u/Kary. Afd I,",5E17,,13005421,13002036,0,10240079,2321973437,,6/10/2026,,,MK171504,6/16/2026,MK171504,6/16/2026
,0100292068,PALM,2026,6/11/2026,2000021407,,CC,5E17BT14KS,6/11/2026,17.00.00,40.00,0,KG,DA 8511 JJ Sopyan,"Angkut Air u/Kary. Afd I,",5E17,,13005421,13002036,0,10240087,2321973445,,6/11/2026,,,MK171504,6/16/2026,MK171504,6/16/2026
,0100292069,PALM,2026,6/12/2026,2000021407,,CC,5E17BT14KS,6/12/2026,17.00.00,25.00,0,KG,DA 8511 JJ Sopyan,"Angkut Air u/Kary. Afd I,",5E17,,13005421,13002036,0,10240099,2321973457,,6/12/2026,,,MK171504,6/16/2026,MK171504,6/16/2026
,0100292070,PALM,2026,6/13/2026,2000021407,,CC,5E17BT14KS,6/13/2026,17.00.00,40.00,0,KG,DA 8511 JJ Sopyan,"Angkut Air u/Kary. Afd I,",5E17,,13005421,13002036,0,10240110,2321973468,,6/13/2026,,,MK171504,6/16/2026,MK171504,6/16/2026
,0100292071,PALM,2026,6/14/2026,2000021407,,CC,5E17BT14KS,6/14/2026,17.00.00,20.00,0,KG,DA 8511 JJ Sopyan,"Angkut Air u/Kary. Afd I,",5E17,,13005421,13002036,0,10239948,2321977760,,6/14/2026,,,MK171504,6/16/2026,MK171504,6/17/2026
,0100292072,PALM,2026,6/15/2026,2000021407,,CC,5E17BT14KS,6/15/2026,17.00.00,45.00,0,KG,DA 8511 JJ Sopyan,"Angkut Air u/Kary. Afd I,",5E17,,13005421,13002036,0,10240153,2321977765,,6/15/2026,,,MK171504,6/16/2026,MK171504,6/17/2026
,0100292073,PALM,2026,6/5/2026,2000021406,14107,FF,233,6/5/2026,14.00.00,193.00,0,KG,DA 8290 JD Eman,Angkut Latrit Dari Pandaw,5E17,,13007050,0,0,10240053,2321973411,,6/5/2026,,,MK171504,6/16/2026,MK171504,6/16/2026
,0100292074,PALM,2026,6/8/2026,2000021406,14107,FF,233,6/8/2026,09.00.00,193.00,0,KG,DA 8290 JD Eman,Angkut Latrit Dari Pandaw,5E17,,13007050,0,0,10240066,2321973424,,6/8/2026,,,MK171504,6/16/2026,MK171504,6/16/2026
,0100292075,PALM,2026,6/8/2026,2000021406,13207,FF,137,6/8/2026,14.00.00,63.00,"46,540",KG,DA 8290 JD Eman,Angkut Tankos ke Afd I  (,5E17,,13007050,0,0,10240067,2321973425,,6/8/2026,,,MK171504,6/16/2026,MK171504,6/16/2026
,0100292076,PALM,2026,6/9/2026,2000021406,14107,FF,233,6/9/2026,09.00.00,193.00,0,KG,DA 8290 JD Eman,Angkut Latrit Dari Pandaw,5E17,,13007050,0,0,10240073,2321973431,,6/9/2026,,,MK171504,6/16/2026,MK171504,6/16/2026
,0100292077,PALM,2026,6/9/2026,2000021406,13207,FF,137,6/9/2026,14.00.00,28.00,"20,800",KG,DA 8290 JD Eman,Angkut Tankos ke Afd I  (,5E17,,13007050,0,0,10240074,2321973432,,6/9/2026,,,MK171504,6/16/2026,MK171504,6/16/2026
,0100292078,PALM,2026,6/10/2026,2000021406,13207,FF,137,6/10/2026,09.00.00,43.00,"29,450",KG,DA 8290 JD Eman,Angkut Tankos ke Afd I  (,5E17,,13007050,0,0,10240080,2321973438,,6/10/2026,,,MK171504,6/16/2026,MK171504,6/16/2026
